N,kappa,eps_F,trial,lambda,J,K,err
16,1000,0.0001,16,7.77218646929403,79170,98774,2.023486917013301e-05
16,1000,0.0001,17,9.014678406795479,92502,115414,2.016035232801837e-05
16,1000,0.0001,18,7.710306907743982,78508,97949,2.0142366856081972e-05
16,1000,0.0001,19,6.397924809028856,64543,80519,1.994303061217919e-05
16,1000,0.0001,20,8.71499924459502,89278,111390,2.01152901881136e-05
16,1000,0.0001,21,7.481326806173991,76063,94896,2.0137666845173455e-05
16,1000,0.0001,22,8.441680477377478,86342,107726,2.0195375018302042e-05
16,1000,0.0001,23,8.162985952092946,83353,103995,2.022981647460388e-05
16,1000,0.0001,24,7.515703724107768,76430,95354,2.0169289971643454e-05
16,1000,0.0001,25,6.588851278263343,66566,83044,2.0112307439462983e-05
16,1000,0.0001,26,8.12473784304149,82943,103484,2.0225676954128696e-05
16,1000,0.0001,27,7.546890058107078,76762,95770,2.0155671064544952e-05
16,1000,0.0001,28,6.7943751924325575,68748,85767,2.0058977885573068e-05
16,1000,0.0001,29,6.627995143832688,66982,83563,2.0118226109389793e-05
16,1000,0.0001,30,9.072456313307182,93124,116190,1.9996622012243307e-05
16,1000,0.0001,31,7.618816276795085,77531,96729,2.0208936097968844e-05
16,1000,0.0001,32,6.344808537136186,63980,79816,2.0007585602413857e-05
16,1000,0.0001,33,8.164660838112894,83371,104017,2.012190133651927e-05
16,1000,0.0001,34,8.55396795428014,87547,109230,2.0481178381462602e-05
16,1000,0.0001,35,7.272055409402046,73831,92111,2.019532533230098e-05
16,1000,0.0001,36,7.102993593697716,72030,89863,2.018319374404984e-05
16,1000,0.0001,37,5.709785720597729,57273,71446,1.9799297058460405e-05
16,1000,0.0001,38,8.444821679054854,86375,107768,2.022446969627228e-05
16,1000,0.0001,39,7.319499657800085,74337,92742,2.0126405753992305e-05
16,1000,0.0001,40,7.646776988826279,77829,97101,2.0281451034102307e-05
16,1000,0.0001,41,6.582650030547904,66501,82962,1.99967845951177e-05
16,1000,0.0001,42,5.747341162051318,57669,71940,1.9861646627055373e-05
16,1000,0.0001,43,7.05098289835105,71476,89172,2.0076848127392832e-05
16,1000,0.0001,44,8.36949995225033,85567,106759,2.0169718648868197e-05
16,1000,0.0001,45,6.875207367690349,69607,86839,2.0105557680892586e-05
16,1000,0.0001,46,7.385782575299816,75043,93624,2.0217720067509592e-05
16,1000,0.0001,47,8.713846142457454,89265,111374,2.0274355901473046e-05
16,1000,0.0001,48,7.8320597288531255,79810,99573,2.0231959434931872e-05
16,1000,0.0001,49,8.205502776220099,83808,104564,2.02220381645657e-05
16,1000,0.0001,50,7.040059635925432,71360,89027,2.015173593936558e-05
16,1000,0.0001,51,7.779775088662479,79251,98875,2.008932175540027e-05
16,1000,0.0001,52,7.6330177668134995,77682,96918,2.021605517580907e-05
16,1000,0.0001,53,7.978026979006149,81372,101523,2.022370710045169e-05
16,1000,0.0001,54,7.987154067453334,81469,101645,2.0237486181215478e-05
16,1000,0.0001,55,6.810946487310172,68924,85987,2.0100436178114935e-05
16,1000,0.0001,56,7.349313276519853,74654,93139,2.0151999909675394e-05
16,1000,0.0001,57,7.188990027935493,72946,91006,2.0114936152439786e-05
16,1000,0.0001,58,7.436508160813611,75584,94300,2.003309869497272e-05
16,1000,0.0001,59,7.418650384099832,75394,94062,2.0243572785833005e-05
16,1000,0.0001,60,7.590273282558606,77226,96348,2.025226190034725e-05
16,1000,0.0001,61,6.522781564097897,65866,82170,2.0086991779548255e-05
16,1000,0.0001,62,6.825916110333365,69083,86185,2.0136336701301394e-05
16,1000,0.0001,63,7.824200719030393,79726,99468,2.0165680420240056e-05
16,1000,0.0001,64,7.531654829641214,76600,95567,2.0124462210011858e-05
16,1000,0.0001,65,8.215610434343445,83917,104699,2.02072866205634e-05
16,1000,0.0001,66,6.7765171677646805,68558,85531,2.0130048035891944e-05
16,1000,0.0001,67,8.157997322961583,83299,103928,2.0133146450068854e-05
16,1000,0.0001,68,8.216886602446131,83930,104716,2.012468582188512e-05
16,1000,0.0001,69,7.906222717088913,80603,100563,2.025555182800164e-05
16,1000,0.0001,70,8.775481764544336,89928,112202,2.014149048206529e-05
16,1000,0.0001,71,6.704447567472759,67793,84575,2.0037796822540077e-05
16,1000,0.0001,72,6.447410392950787,65067,81173,2.0022348167147194e-05
16,1000,0.0001,73,7.290985353197958,74033,92363,2.02695382142312e-05
16,1000,0.0001,74,8.580759743947148,87835,109590,2.0054366487187028e-05
16,1000,0.0001,75,7.312088974246786,74258,92644,2.0125697081366027e-05
16,1000,0.0001,76,6.942016869633752,70317,87726,2.022686960498791e-05
16,1000,0.0001,77,8.286848852748541,84681,105652,2.0258107736015033e-05
16,1000,0.0001,78,6.601513278226335,66701,83212,2.0066892029774862e-05
16,1000,0.0001,79,7.695217247105315,78347,97747,2.0182170420861384e-05
16,1000,0.0001,80,7.171737514362669,72762,90777,2.016864017237764e-05
16,1000,0.0001,81,6.758253329883305,68364,85288,2.0072716639181916e-05
16,1000,0.0001,82,6.905740981989038,69932,87244,2.0122309737084046e-05
16,1000,0.0001,83,6.796856471114856,68774,85800,2.0004347758436875e-05
16,1000,0.0001,84,6.926286128183331,70150,87517,2.014503937901336e-05
16,1000,0.0001,85,7.403250696345867,75230,93857,2.0163262960628936e-05
16,1000,0.0001,86,5.284751203238937,52804,65868,1.960534784963108e-05
16,1000,0.0001,87,6.2261452392661605,62724,78249,2.0010585694020355e-05
16,1000,0.0001,88,5.849520617991192,58746,73284,1.992269471983918e-05
16,1000,0.0001,89,5.901762955126628,59297,73972,1.9871160895573232e-05
16,1000,0.0001,90,8.054171868141557,82187,102540,2.017654020387224e-05
16,1000,0.0001,91,6.756099079707354,68342,85260,2.0080033429237088e-05
16,1000,0.0001,92,6.5340192461544735,65985,82319,2.0098835226579667e-05
16,1000,0.0001,93,8.705225361795947,89173,111259,2.015596709360632e-05
16,1000,0.0001,94,6.778138440622232,68576,85552,2.0036704944990724e-05
16,1000,0.0001,95,6.986222901670006,70787,88313,2.0105808974402235e-05
16,1000,0.0001,96,7.6623990582783374,77996,97310,2.0266567313370196e-05
16,1000,0.0001,97,7.499344787183443,76255,95136,2.0174406466475096e-05
16,1000,0.0001,98,6.650384879405399,67219,83859,2.005060514974509e-05
16,1000,0.0001,99,7.68981751343909,78289,97675,2.0078822373823034e-05
