instance,N_S,rmse,lambda,t_max,c_rte,n_max,r_at_tmax,bias_bound,var_prefactor,target_value,N_y,N_z,J,K
4,100,2.1178842999563305,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,137,1.9120134358419105,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,188,2.1683899341651407,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,259,1.5766555410043408,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,356,1.4036390319850263,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,489,1.1940812916100343,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,672,0.9163588735054606,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,923,0.8238962326962029,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,1268,0.6592112549898602,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,1743,0.6811915029691932,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,2395,0.4961246972634383,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,3290,0.5353196385073444,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,4520,0.3927082973539484,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,6210,0.30987386716834164,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,8531,0.24700203807782903,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,11721,0.24879733903743576,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,16102,0.21030386439439666,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,22122,0.2065640941564435,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,30391,0.16221358712769499,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,41753,0.16071933471333846,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,57361,0.12493709165128342,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,78804,0.11394863827431242,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,108263,0.09091536624325507,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,148735,0.07755579471388141,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
4,204335,0.06297136810197485,1.9584130380722644,114.885769038017,1.0,4,13199,1.2765113658814636e-06,1661.4511806716282,-0.7485510542891495,10.364681401887076,2.003469094758807,52,44
